rooms,garages,useful_area,latitude,longitude,value,interior_quality,time_on_market,sold
3.0,1.0,90,-23.538126,-46.6726744,731355,1,61.53481784398126,0
4.0,4.0,210,-23.6304487,-46.7333628,1517940,3,139.82422570232714,0
1.0,1.0,45,-23.5612541,-46.6425795,466112,2,5.0,1
3.0,1.0,116,-23.5283659,-46.6799288,838536,3,29.747085244969917,0
4.0,4.0,212,-23.6119664,-46.7077552,1354060,3,170.75958552485588,0
4.0,4.0,223,-23.5546951,-46.5689002,1616360,1,26.0,1
3.0,1.0,108,-23.5378534,-46.6720461,782865,1,14.0,1
2.0,2.0,76,-23.5422238,-46.6971717,909332,1,61.50679785027103,0
2.0,2.0,101,-23.5499009,-46.6921046,821481,1,26.0,1
4.0,4.0,318,-23.6215889,-46.677819,4141740,3,278.1740915734862,0
2.0,1.0,80,-23.5890299,-46.6733723,764844,3,182.0,1
3.0,2.0,122,-23.5802203,-46.6864562,2882780,2,307.7259035531144,0
4.0,3.0,260,-23.5474626,-46.5698424,1914700,3,8.0,1
1.0,1.0,60,-23.576069,-46.636141,451944,3,7.0,1
3.0,1.0,125,-23.5630228,-46.6880442,1427470,1,71.0,1
3.0,1.0,150,-23.5640383,-46.6444548,1256280,2,72.09168851467217,0
3.0,4.0,320,-23.6075781,-46.6632948,3349290,1,1.0,1
2.0,1.0,82,-23.5814913,-46.6729899,987367,2,140.02144540357182,0
3.0,1.0,190,-23.5389482,-46.6682585,2295510,3,267.90013695446606,0
3.0,2.0,190,-23.5993845,-46.7297771,1384050,1,93.0,1
4.0,3.0,236,-23.6256943,-46.7183279,2812700,3,253.54896092455834,0
2.0,1.0,90,-23.5681761,-46.6867845,1122800,1,20.0,1
3.0,4.0,250,-23.5993829,-46.6719364,3035850,3,17.0,1
2.0,1.0,115,-23.5681252,-46.6610221,1597950,1,56.0,1
2.0,2.0,80,-23.5430151,-46.6533012,896511,2,102.0,1
3.0,1.0,130,-23.5377054,-46.6574583,1082440,1,78.0,1
3.0,1.0,77,-23.6150177,-46.6426666,724761,2,28.0,1
3.0,2.0,122,-23.5357364,-46.6705105,752559,2,23.0,1
2.0,1.0,61,-23.605311,-46.617336,489032,3,43.0,1
3.0,3.0,114,-23.5783667,-46.6144249,942704,1,140.0,1
3.0,2.0,164,-23.534114,-46.6765257,1611150,2,251.7578225405445,0
4.0,3.0,187,-23.5840967,-46.639371,1982220,2,60.0,1
3.0,1.0,320,-23.5431332,-46.6591207,2817480,1,118.91899020822477,0
3.0,2.0,99,-23.6134832,-46.7072555,680195,1,19.0,1
2.0,1.0,75,-23.564354,-46.6910481,828450,1,92.8033264732568,0
3.0,1.0,116,-23.6101493,-46.7257726,763560,2,32.0,1
4.0,4.0,200,-23.5687965,-46.6617858,2687150,3,161.0,1
4.0,4.0,391,-23.615457,-46.6786001,3832590,3,340.3026511242569,0
2.0,1.0,41,-23.5646218,-46.695627,520880,3,91.0,1
4.0,6.0,650,-23.6129311,-46.7063901,4414100,3,253.892594227327,0
1.0,1.0,50,-23.5968892,-46.6765335,785464,3,42.03093038402271,0
1.0,1.0,34,-23.5612628,-46.6451999,352174,1,12.0,1
2.0,1.0,50,-23.5387806,-46.5723926,343781,3,65.0,1
3.0,1.0,139,-23.575712,-46.635803,802232,2,13.0,1
2.0,1.0,56,-23.6312846,-46.6406623,463988,3,208.0,1
4.0,2.0,220,-23.6467766,-46.7003219,1436580,2,111.0,1
2.0,1.0,104,-23.5891885,-46.6463547,783788,2,16.0,1
2.0,3.0,157,-23.5525983,-46.6973418,2175900,2,330.39962868364296,0
3.0,4.0,240,-23.5994441,-46.7254506,1678620,2,27.0,1
3.0,3.0,120,-23.6062036,-46.6437104,1052260,1,42.0,1
4.0,4.0,151,-23.5022464,-46.6385637,1115210,2,7.0,1
3.0,2.0,92,-23.6228204,-46.6387337,964765,1,2.988968000045511,0
3.0,1.0,65,-23.6279271,-46.7287496,433968,3,324.64376242961805,0
3.0,2.0,100,-23.5866676,-46.7186705,624686,2,71.0,1
3.0,1.0,130,-23.5749862,-46.6335217,989058,1,16.0,1
3.0,2.0,163,-23.5779051,-46.6735456,1878010,2,24.20302040038303,0
4.0,3.0,189,-23.5787974,-46.6714636,3077340,2,69.0,1
4.0,3.0,156,-23.6185315,-46.7356171,1136380,2,158.26333052152938,0
3.0,3.0,138,-23.5994441,-46.7254506,965204,2,91.0,1
1.0,1.0,40,-23.5860275,-46.6763059,499145,2,79.0,1
3.0,1.0,90,-23.5628095,-46.6419084,932225,3,253.28339172376815,0
2.0,1.0,80,-23.5711103,-46.6279696,676956,1,57.0,1
4.0,3.0,167,-23.523305,-46.732115,1882690,2,272.5121654940333,0
4.0,4.0,260,-23.5517616,-46.6989777,3694350,2,91.79602628104183,0
5.0,4.0,380,-23.6094444,-46.7044444,1788930,2,2.0,1
4.0,3.0,196,-23.5345888,-46.664,2006460,3,152.55983512357025,0
4.0,3.0,236,-23.5379458,-46.6600585,2465420,2,17.0,1
4.0,3.0,152,-23.6022208,-46.6668254,2254480,1,170.27071929149946,0
2.0,1.0,85,-23.5346925,-46.6891511,821518,2,137.0,1
3.0,2.0,100,-23.5371187,-46.7187527,857343,2,217.57960912669532,0
1.0,1.0,30,-23.6122786,-46.7386818,220212,1,47.0,1
4.0,5.0,323,-23.5344259,-46.6837059,3699170,1,33.8209411343709,0
3.0,2.0,450,-23.5429003,-46.6627248,4346220,1,162.67022121680628,0
3.0,1.0,144,-23.540671,-46.6556998,1283710,3,9.768878307782188,0
3.0,1.0,140,-23.595733,-46.6055691,921061,3,120.41180961023164,0
4.0,4.0,165,-23.5298493,-46.6944553,1839290,3,29.0,1
3.0,3.0,69,-23.5744241,-46.6134741,587129,1,96.0,1
4.0,4.0,324,-23.5328287,-46.6842201,4042840,3,354.6554512838132,0
3.0,2.0,110,-23.6373937,-46.6319097,1087440,3,212.0545275053059,0
4.0,3.0,279,-23.5905801,-46.6324754,3425230,2,81.59494467481558,0
2.0,2.0,75,-23.5345368,-46.672314,1004100,3,113.09137037787808,0
3.0,2.0,87,-23.6039811,-46.6680241,1343310,2,87.35639457359102,0
3.0,3.0,160,-23.6092296,-46.7081801,1438680,1,109.0,1
3.0,3.0,280,-23.6268033,-46.6713379,3081500,3,152.17984286053027,0
4.0,4.0,191,-23.5602579,-46.6737416,1851780,3,48.0,1
3.0,3.0,96,-23.5222513,-46.7273131,1044970,3,142.0,1
2.0,1.0,50,-23.5520819,-46.6500734,453541,3,7.0,1
2.0,1.0,56,-23.5897776,-46.7179469,372823,1,86.0,1
1.0,1.0,45,-23.5642399,-46.6316269,435508,3,46.0,1
4.0,5.0,320,-23.5397642,-46.6633276,3427500,3,321.74806266300124,0
4.0,6.0,283,-23.542417,-46.6828045,1830640,3,218.23852524417072,0
2.0,1.0,95,-23.5740184,-46.6509865,898040,1,56.0,1
1.0,1.0,50,-23.5827365,-46.6714342,495494,1,97.0,1
3.0,2.0,157,-23.5385735,-46.705882,1929950,2,309.8397524731631,0
3.0,1.0,105,-23.6146724,-46.6815999,1105650,3,236.73371919510436,0
3.0,2.0,89,-23.6251405,-46.6253643,832554,2,42.0,1
4.0,3.0,120,-23.603145,-46.616761,1058090,2,221.0,1
1.0,1.0,56,-23.5781567,-46.6470178,899077,2,160.83482789746478,0
2.0,1.0,87,-23.6116757,-46.6616369,839223,3,40.0,1
2.0,1.0,63,-23.6215064,-46.6944619,776813,1,350.17087372059905,0
2.0,1.0,50,-23.536648,-46.683646,452302,3,12.0,1
3.0,4.0,146,-23.53386,-46.68001,1480650,1,107.0,1
2.0,2.0,69,-23.6200331,-46.732218,593790,2,84.19974537929234,0
2.0,1.0,80,-23.5661625,-46.6633494,1173610,1,197.8379459999186,0
3.0,1.0,86,-23.5549569,-46.6538549,1263760,1,286.03121308076396,0
4.0,2.0,125,-23.5255795,-46.7325317,1249330,2,91.16620079449932,0
4.0,3.0,164,-23.5760714,-46.6506065,2165570,2,261.8901764858398,0
3.0,2.0,340,-23.5623834,-46.6526859,2652050,2,17.0,1
4.0,4.0,348,-23.5615241,-46.6596144,4546180,1,320.2256003162662,0
3.0,2.0,120,-23.6164825,-46.6231467,1024150,3,139.0,1
3.0,3.0,200,-23.5528602,-46.6977793,2651200,1,259.54733294891207,0
3.0,1.0,123,-23.5761745,-46.6442582,1284360,3,52.0,1
4.0,5.0,195,-23.5352312,-46.6857807,1827920,2,39.182386161546354,0
4.0,3.0,153,-23.5999306,-46.6484483,1591160,1,72.0,1
2.0,1.0,55,-23.5600899,-46.6987987,674134,3,119.64679803169865,0
3.0,1.0,172,-23.5486391,-46.6599117,1927500,2,54.731614204581795,0
2.0,1.0,49,-23.6386968,-46.6713237,350793,2,13.0,1
4.0,3.0,185,-23.5702614,-46.6502566,2032120,3,127.10166332409442,0
3.0,3.0,263,-23.5330014,-46.6716477,3215500,2,88.59044936109309,0
4.0,3.0,173,-23.5978488,-46.723451,1500320,3,191.27672196299372,0
4.0,2.0,206,-23.6113972,-46.6621766,2159070,3,354.3510658004345,0
1.0,1.0,50,-23.5920304,-46.6352572,449542,2,90.0,1
3.0,1.0,203,-23.5445735,-46.6518613,2274900,2,116.7024629938379,0
4.0,4.0,280,-23.6095694,-46.7061708,2275340,3,25.069910746428835,0
2.0,1.0,70,-23.579114,-46.636424,592336,3,43.0,1
3.0,4.0,181,-23.5343784,-46.6713461,2059670,1,94.40823840409453,0
3.0,1.0,90,-23.6319116,-46.7043625,548290,2,77.72459959958454,0
2.0,1.0,73,-23.6176824,-46.6949631,863058,1,339.57676205285566,0
3.0,1.0,200,-23.5656585,-46.6451289,1594450,1,4.0,1
3.0,1.0,129,-23.5736253,-46.6572485,1748480,2,302.68619531141445,0
3.0,1.0,116,-23.5825853,-46.6768512,1309620,1,77.1446702862881,0
3.0,3.0,184,-23.6168576,-46.6229374,1377450,2,77.42341808625092,0
3.0,1.0,167,-23.5676481,-46.6568647,2121960,3,167.0,1
3.0,2.0,117,-23.5279785,-46.7305769,1336440,3,336.54286462767243,0
1.0,1.0,65,-23.593189,-46.6759145,853730,2,68.2072359373526,0
3.0,2.0,74,-23.625747,-46.6366331,776006,3,171.43566402097662,0
3.0,3.0,206,-23.6205175,-46.6792849,2594290,3,120.83112320115941,0
3.0,2.0,109,-23.6320732,-46.6616422,934612,1,28.0,1
3.0,2.0,76,-23.5684055,-46.630195,833940,2,58.0,1
2.0,1.0,65,-23.6406935,-46.6633116,424600,3,64.0,1
4.0,3.0,270,-23.5369982,-46.6551403,2509990,1,155.0,1
3.0,1.0,115,-23.5436607,-46.6542107,973773,1,18.0,1
4.0,4.0,330,-23.5333531,-46.6822581,3266350,3,290.3556277079812,0
4.0,2.0,158,-23.5350637,-46.6783426,1437340,3,22.0,1
3.0,1.0,130,-23.555457,-46.664769,1139080,3,5.0,1
3.0,3.0,300,-23.5893512,-46.6711869,4563650,3,275.6781185347662,0
2.0,1.0,45,-23.6106232,-46.7262278,250268,1,9.0,1
4.0,3.0,158,-23.6064004,-46.7048679,1007710,1,32.0,1
3.0,2.0,76,-23.593557,-46.628976,686481,2,29.73716144650937,0
1.0,1.0,44,-23.562748,-46.6277101,348229,3,13.0,1
1.0,1.0,40,-23.5540928,-46.6501995,561729,3,75.80677649026666,0
1.0,1.0,42,-23.5908284,-46.634114,590509,2,97.28455126115756,0
3.0,2.0,106,-23.5276168,-46.6875398,1103230,1,1.0,1
2.0,1.0,70,-23.6057387,-46.6287601,553251,1,18.0,1
3.0,1.0,69,-23.6362442,-46.6683435,463425,3,9.0,1
2.0,1.0,65,-23.6257411,-46.7012065,733213,1,20.0,1
3.0,2.0,83,-23.4980577,-46.6358726,776710,1,210.7272061328963,0
2.0,1.0,63,-23.5806763,-46.6453631,849455,1,234.91328064620356,0
3.0,1.0,240,-23.543519,-46.6568839,1943080,1,231.57213675321663,0
2.0,1.0,83,-23.603979,-46.621195,591959,1,5.0,1
4.0,4.0,394,-23.57704,-46.6464322,4276940,1,254.0,1
2.0,4.0,380,-23.5456205,-46.6603997,4663710,3,166.0746316597909,0
4.0,2.0,134,-23.6069113,-46.6298549,994916,1,21.0,1
4.0,2.0,129,-23.6290649,-46.6925819,1412000,1,101.4832274199313,0
4.0,3.0,190,-23.6055643,-46.7033033,1442230,1,37.0,1
3.0,2.0,93,-23.5853719,-46.6436423,836149,2,12.0,1
3.0,2.0,178,-23.533272,-46.65817,1351330,2,126.0,1
4.0,2.0,182,-23.5649101,-46.6584915,2245630,1,32.0,1
1.0,1.0,45,-23.5461918,-46.6901632,561505,3,139.38805567115003,0
2.0,2.0,62,-23.5356205,-46.7077365,762144,3,13.093338103230657,0
2.0,2.0,160,-23.5712178,-46.6619868,1937600,1,5.0,1
1.0,1.0,40,-23.6453107,-46.7036605,476484,2,85.0,1
3.0,3.0,100,-23.636084,-46.734385,974241,3,205.24422293474953,0
4.0,2.0,184,-23.5302242,-46.575694,1560160,3,283.2737685201169,0
4.0,4.0,310,-23.6313058,-46.7335465,2727160,3,11.339101593184807,0
2.0,2.0,70,-23.6455667,-46.7019597,800998,1,189.4563665730207,0
4.0,6.0,310,-23.6224469,-46.6732795,4160620,1,7.0,1
3.0,2.0,116,-23.5380108,-46.6836938,890258,1,96.0,1
1.0,1.0,90,-23.5983982,-46.6421498,957307,2,77.55459794079263,0
3.0,1.0,113,-23.5675238,-46.656839,1319420,2,235.72107473620468,0
3.0,3.0,170,-23.5691458,-46.6319721,1533770,3,208.26761974507582,0
3.0,2.0,347,-23.5621795,-46.6613182,4976850,1,235.352155546726,0
3.0,1.0,160,-23.5454554,-46.6544003,1793020,3,225.0,1
1.0,1.0,36,-23.604083,-46.61155,395622,1,6.0,1
3.0,2.0,127,-23.6028317,-46.665811,1306370,2,11.0,1
4.0,7.0,350,-23.6188836,-46.6791874,4697470,2,136.3232982016811,0
3.0,1.0,157,-23.5572135,-46.6574792,1128090,2,141.0,1
2.0,2.0,105,-23.6080428,-46.6573757,1593770,1,45.0,1
1.0,1.0,65,-23.5513316,-46.6504344,481488,1,241.95849949567904,0
4.0,5.0,250,-23.5318203,-46.6671955,3234060,2,89.17468879191868,0
1.0,1.0,39,-23.6388019,-46.6386876,385129,2,107.0,1
1.0,1.0,30,-23.5579643,-46.6630097,358910,3,256.2379187310374,0
4.0,3.0,209,-23.5706441,-46.6568133,3004860,3,136.0,1
2.0,1.0,70,-23.5678828,-46.6285447,498520,3,166.0,1
2.0,1.0,75,-23.6235231,-46.6867483,695290,1,142.59451775471976,0
4.0,3.0,227,-23.6125758,-46.6601714,2398880,3,316.61916029985855,0
2.0,1.0,65,-23.5697405,-46.6353003,595962,3,29.0,1
4.0,3.0,283,-23.5963025,-46.6073446,2751640,2,199.0828517924566,0
3.0,2.0,122,-23.5570175,-46.5689278,711121,2,55.0,1
4.0,3.0,174,-23.6360052,-46.7353947,1461940,3,24.0,1
3.0,4.0,185,-23.6243523,-46.6848311,1793820,3,20.0,1
3.0,3.0,270,-23.5734055,-46.6598971,3833570,3,359.6643218694531,0
2.0,1.0,90,-23.535244,-46.65516,729930,3,31.0,1
4.0,3.0,294,-23.6390494,-46.7007211,3115380,2,236.58742542736798,0
4.0,4.0,287,-23.6366667,-46.73,1925930,2,158.0,1
1.0,1.0,34,-23.5920161,-46.640008,318318,3,33.0,1
3.0,1.0,110,-23.5404024,-46.6856844,844673,1,35.0,1
4.0,3.0,173,-23.5911488,-46.719962,1824680,2,168.78597052105488,0
3.0,1.0,75,-23.6104978,-46.6555449,785846,1,65.0,1
4.0,3.0,228,-23.6242122,-46.6725207,2106480,3,123.9959683749388,0
4.0,4.0,260,-23.617452,-46.6769247,2373200,2,165.46922732424704,0
1.0,1.0,55,-23.6252061,-46.6840569,532618,1,62.0,1
2.0,1.0,53,-23.5771879,-46.7325529,370384,3,117.0,1
4.0,4.0,600,-23.5371753,-46.6588933,4450260,1,11.767604072033823,0
4.0,3.0,176,-23.5454759,-46.6546442,1779860,1,147.0,1
2.0,1.0,94,-23.5372081,-46.697537,495370,1,86.0,1
3.0,4.0,180,-23.5349057,-46.6830434,2140820,1,98.0,1
3.0,2.0,160,-23.6135417,-46.663087,1773010,3,124.63607784941796,0
2.0,1.0,58,-23.6457163,-46.665661,377740,2,356.2906300931334,0
2.0,1.0,56,-23.6351969,-46.6377036,382807,1,213.2424132350092,0
3.0,2.0,180,-23.5682559,-46.6636913,1436760,2,7.765705588840945,0
3.0,1.0,153,-23.5674683,-46.6616984,1253400,2,177.0,1
4.0,3.0,151,-23.6196743,-46.6787622,1516710,2,71.0,1
3.0,2.0,109,-23.5548848,-46.6892856,1185070,3,121.0,1
4.0,2.0,160,-23.5249979,-46.7309089,1508120,1,39.36905870211109,0
3.0,2.0,178,-23.5869864,-46.7177788,1628660,3,52.0,1
4.0,4.0,350,-23.5856919,-46.6853791,3463780,3,200.06092749573355,0
1.0,1.0,47,-23.5581241,-46.605243,348091,3,104.0,1
3.0,1.0,108,-23.6261919,-46.6241581,819753,3,269.4307415882912,0
4.0,2.0,143,-23.6175542,-46.732367,711696,1,28.0,1
4.0,3.0,274,-23.5503549,-46.5926433,2032520,1,17.55027678638452,0
4.0,3.0,241,-23.5303757,-46.6824011,2938720,1,352.89056593918644,0
3.0,4.0,320,-23.6272406,-46.6696125,2666230,3,127.47919040563762,0
1.0,2.0,65,-23.5401641,-46.6505455,767602,1,75.0,1
3.0,2.0,93,-23.5976781,-46.6062357,743807,3,12.156096439129822,0
3.0,1.0,110,-23.6007437,-46.6441808,965396,2,6.0,1
4.0,2.0,130,-23.5694923,-46.7096275,617595,2,56.0,1
4.0,2.0,170,-23.6416064,-46.7003861,1131240,2,201.0,1
3.0,1.0,88,-23.6132651,-46.6369811,776645,1,280.16216764735185,0
3.0,1.0,100,-23.5377626,-46.6774987,966492,1,205.91846046038393,0
3.0,2.0,153,-23.497149,-46.693001,837544,3,16.8981269634818,0
1.0,1.0,48,-23.554108,-46.6927572,435094,3,77.0,1
1.0,1.0,87,-23.6145254,-46.6799751,957789,2,101.84477950869565,0
4.0,3.0,134,-23.6023364,-46.6464352,1446270,3,212.0,1
2.0,1.0,62,-23.5438943,-46.6506574,694796,1,188.78789969088422,0
3.0,2.0,96,-23.6230607,-46.6866291,812662,2,226.0710443073511,0
4.0,3.0,240,-23.5864865,-46.6837722,2806440,1,31.0,1
4.0,3.0,253,-23.5231622,-46.7112261,2596200,2,69.0,1
1.0,1.0,60,-23.5734175,-46.613488,273151,3,14.121116644625822,0
3.0,1.0,158,-23.5463636,-46.6552774,1635240,3,111.75566808184496,0
2.0,1.0,66,-23.6130043,-46.6814766,620707,1,211.0,1
2.0,1.0,110,-23.5439035,-46.6832529,756528,2,34.959956234502584,0
3.0,3.0,280,-23.538985,-46.6601567,3263630,2,17.0,1
3.0,2.0,82,-23.5314045,-46.7290472,815278,1,14.855391474344097,0
3.0,2.0,119,-23.6002627,-46.6703418,1492230,2,4.0,1
3.0,1.0,125,-23.5635091,-46.648386,1167230,1,79.0,1
3.0,2.0,158,-23.5576278,-46.6559141,2305980,3,352.2587749389156,0
3.0,2.0,65,-23.6266263,-46.7297429,581818,2,79.27239523432605,0
4.0,5.0,266,-23.5371104,-46.6698175,4483160,2,153.55652747808364,0
3.0,3.0,147,-23.6021768,-46.6633061,2103620,2,13.235757271259194,0
3.0,2.0,130,-23.619546,-46.6802062,1231940,3,96.70802880689557,0
2.0,1.0,52,-23.5486537,-46.5953517,336368,2,271.0,1
4.0,5.0,300,-23.5402884,-46.6722868,3796520,2,156.9099098290487,0
4.0,5.0,350,-23.6327485,-46.7245465,3171010,1,211.54949308383345,0
4.0,3.0,380,-23.6385523,-46.6999185,2693360,2,16.0,1
3.0,3.0,235,-23.5332772,-46.7146022,2507260,1,144.28889497850383,0
4.0,3.0,260,-23.6094444,-46.7044444,1492550,2,250.7842784659453,0
3.0,3.0,188,-23.611516,-46.6928988,2563930,2,244.1047603030615,0
4.0,2.0,249,-23.5646634,-46.6685865,3568490,2,96.5938113952778,0
2.0,2.0,156,-23.6165257,-46.6736534,1929810,2,54.64056649435423,0
2.0,3.0,250,-23.5642203,-46.6691005,3005060,3,120.66735652734036,0
2.0,1.0,82,-23.606524,-46.620565,582342,2,42.0,1
3.0,2.0,122,-23.562846,-46.6634413,1684800,3,189.24078278275806,0
2.0,1.0,70,-23.6154025,-46.6253547,509734,2,38.0,1
2.0,1.0,63,-23.6277768,-46.6321367,551007,3,50.0,1
2.0,2.0,56,-23.5301937,-46.6863805,659718,2,261.9370518889512,0
3.0,1.0,110,-23.601638,-46.6357911,877466,1,105.0,1
3.0,1.0,110,-23.5779608,-46.6398117,775362,2,1.0,1
2.0,1.0,81,-23.543006,-46.686976,532499,1,28.0,1
3.0,1.0,110,-23.5444012,-46.6543537,1172600,1,345.826023206693,0
3.0,2.0,97,-23.5348065,-46.6784266,1267470,1,334.3219046146008,0
3.0,3.0,264,-23.53875,-46.682821,2806960,3,129.0,1
5.0,5.0,500,-23.5352752,-46.6772473,4307360,3,17.618266050461934,0
1.0,1.0,127,-23.6176841,-46.6338422,1230480,1,76.43308340247405,0
2.0,2.0,44,-23.6088424,-46.7253142,524402,2,68.93031137460451,0
2.0,1.0,102,-23.5511283,-46.6500645,925223,1,103.0,1
2.0,1.0,75,-23.6081482,-46.6674761,863568,1,52.30667576525973,0
1.0,1.0,66,-23.554678,-46.653737,549491,1,5.0,1
3.0,3.0,342,-23.6099923,-46.6590444,4021400,1,235.26435561647835,0
2.0,2.0,107,-23.5606621,-46.681444,1059340,3,33.10622805956121,0
2.0,1.0,46,-23.6465432,-46.703921,547957,3,296.2565736249836,0
3.0,1.0,250,-23.550125,-46.660182,1832250,3,83.0,1
2.0,1.0,81,-23.5698252,-46.6498611,778961,2,75.0,1
2.0,1.0,62,-23.6212587,-46.6171303,530877,2,192.530566441661,0
2.0,2.0,65,-23.6315627,-46.6399531,473264,2,40.0,1
3.0,1.0,136,-23.5634345,-46.651899,1129440,3,135.0,1
3.0,2.0,130,-23.5571674,-46.6785156,1272500,3,30.0,1
3.0,2.0,163,-23.5588733,-46.6643231,2557030,1,130.55251733403722,0
2.0,1.0,70,-23.5335196,-46.6981074,678860,1,59.97075942532498,0
2.0,1.0,95,-23.5392615,-46.6577414,1064610,1,54.0,1
3.0,1.0,110,-23.5882136,-46.6401855,988993,2,247.92868975759686,0
3.0,3.0,81,-23.5753276,-46.7310103,641802,3,80.26915969542492,0
2.0,1.0,73,-23.6116571,-46.6785379,895736,2,104.0,1
2.0,1.0,90,-23.5865687,-46.6392502,570752,2,117.0,1
3.0,1.0,190,-23.563893,-46.6714228,2787320,1,64.6226058120457,0
4.0,2.0,176,-23.6089249,-46.6633588,1892440,3,193.0,1
3.0,1.0,103,-23.5668805,-46.6456271,1010510,2,71.0,1
2.0,1.0,92,-23.6174154,-46.6506561,549586,3,41.0,1
3.0,2.0,107,-23.5421803,-46.6743999,900492,3,31.0,1
1.0,1.0,98,-23.5963581,-46.6690131,1124880,3,207.810236531307,0
2.0,1.0,102,-23.57932,-46.640752,1174190,1,4.0,1
3.0,2.0,208,-23.5368843,-46.6573976,1742910,2,124.0,1
4.0,2.0,143,-23.6185962,-46.6778014,1220060,1,40.52529379203144,0
3.0,2.0,300,-23.5791937,-46.6925563,3928350,3,37.562368667561834,0
3.0,1.0,96,-23.5418739,-46.6754404,663059,3,138.0,1
2.0,1.0,110,-23.5456894,-46.654404,1194180,3,64.23384891305803,0
4.0,2.0,154,-23.5491975,-46.6588336,1725780,3,61.35150627190808,0
2.0,1.0,80,-23.5983982,-46.6421498,850940,2,127.0,1
4.0,3.0,237,-23.6183934,-46.67743,2610240,1,84.0,1
4.0,3.0,250,-23.5726651,-46.6337194,2021650,3,292.4275970246194,0
4.0,3.0,320,-23.6014039,-46.6713776,3950000,1,205.35471732807721,0
1.0,1.0,28,-23.616201,-46.630556,232735,1,74.0,1
1.0,1.0,32,-23.5770058,-46.6398496,466429,2,6.0,1
4.0,3.0,300,-23.5925334,-46.671478,4443220,1,91.2117619341576,0
1.0,1.0,69,-23.63456,-46.731995,598676,3,98.0,1
2.0,1.0,75,-23.5632767,-46.6280739,463083,2,8.0,1
4.0,3.0,147,-23.5229364,-46.6836592,1416740,3,94.0,1
3.0,1.0,135,-23.5717729,-46.6546978,1649560,2,99.0,1
2.0,1.0,97,-23.5395616,-46.6550992,960642,2,170.0,1
3.0,2.0,240,-23.5584322,-46.6642256,2841390,2,271.8075434369976,0
3.0,1.0,120,-23.5695908,-46.647846,1155250,2,42.052931473310196,0
2.0,1.0,70,-23.598453,-46.620183,424575,1,14.0,1
3.0,2.0,162,-23.5595437,-46.6723736,1623920,1,42.0,1
3.0,2.0,104,-23.5678429,-46.6297749,1142080,1,237.8985079534472,0
4.0,4.0,172,-23.5348413,-46.672004,2558540,2,102.95263686455833,0
4.0,3.0,270,-23.5872425,-46.719423,2780890,2,37.0,1
3.0,2.0,95,-23.6284621,-46.6396597,946276,3,152.39955978398137,0
2.0,1.0,75,-23.5438943,-46.6506574,840479,2,35.74540576089316,0
1.0,1.0,42,-23.5556347,-46.653766,409165,3,9.0,1
2.0,2.0,63,-23.5247118,-46.7093093,568498,3,19.0,1
3.0,1.0,180,-23.5674899,-46.6494727,1797000,2,15.0,1
1.0,1.0,30,-23.5600355,-46.6671196,463538,2,295.87856259699726,0
2.0,1.0,120,-23.6406935,-46.6633116,783877,3,52.0,1
4.0,4.0,370,-23.6246311,-46.7314905,2035800,3,55.0,1
2.0,1.0,50,-23.5572496,-46.6514247,725425,3,175.51750918707728,0
3.0,2.0,180,-23.6151182,-46.678871,1571490,1,89.0,1
3.0,1.0,190,-23.5638373,-46.6773851,2682100,2,8.124187228907243,0
4.0,3.0,191,-23.5376955,-46.68019,1804770,2,140.0,1
3.0,2.0,92,-23.5302242,-46.575694,780082,1,201.0,1
4.0,3.0,307,-23.5587913,-46.6651187,4525120,3,174.06862033615627,0
3.0,2.0,134,-23.6020345,-46.672267,1715040,3,2.0,1
2.0,1.0,73,-23.5901539,-46.6134393,424057,1,18.0,1
3.0,2.0,210,-23.5430943,-46.6609758,2196680,1,2.0,1
2.0,1.0,85,-23.5841623,-46.6794733,671423,2,4.0,1
4.0,4.0,320,-23.6005767,-46.7300984,2331030,1,100.45886331090418,0
3.0,4.0,170,-23.6099716,-46.7075641,1120790,3,70.98885628118974,0
3.0,1.0,73,-23.6270822,-46.6395555,559822,1,20.0,1
3.0,1.0,95,-23.6050718,-46.6935214,781863,1,127.0,1
3.0,3.0,210,-23.546665,-46.716166,2269820,1,63.66076700054754,0
3.0,2.0,158,-23.621423,-46.6370535,1253000,3,60.0,1
3.0,1.0,156,-23.5380685,-46.6564568,1457470,3,79.0,1
3.0,1.0,95,-23.623103,-46.68327,777839,3,151.0,1
2.0,1.0,80,-23.5909509,-46.6750278,1214270,1,120.9192524927103,0
4.0,3.0,140,-23.493456,-46.6309248,927569,2,10.0,1
4.0,4.0,250,-23.6341127,-46.7333716,1436340,2,45.0,1
4.0,3.0,170,-23.5625129,-46.6478076,1507360,1,56.52353148821938,0
2.0,1.0,48,-23.5486537,-46.5953517,310493,2,101.39424697203125,0
2.0,1.0,80,-23.6112226,-46.6615724,869478,2,262.50162590700376,0
4.0,2.0,128,-23.5896367,-46.6088091,731169,2,14.0,1
3.0,1.0,180,-23.5671795,-46.6476291,1667620,1,104.0,1
3.0,2.0,69,-23.6214335,-46.6061506,337613,2,4.0,1
3.0,2.0,248,-23.5531864,-46.6616357,2235240,2,102.0,1
2.0,1.0,60,-23.6208366,-46.637097,481107,1,148.29929588524737,0
3.0,2.0,140,-23.5792587,-46.672958,1960360,1,40.84437611745969,0
6.0,2.0,338,-23.540013,-46.7194152,3404030,1,206.0,1
